sciper;labAcronyme;siteUrl;doublon;clusters;idSite
108571;LSM;https://www.epfl.ch/labs/bnms;1;Bio-inspired designs and systems|Future of computing|Imaging and vision|Internet of things|Neural engineering and prosthetics|Personalized health
105271;GR-GN;https://www.epfl.ch/labs/bpe;;Geosystems and natural resources
169115;UPBRI;https://www.epfl.ch/labs/brisken-lab;;Cancer|Humans|Molecular and celluar biology|Rodents|Translational research
270833;CAG;https://www.epfl.ch/labs/cag;;Algebra and number theory|Geometry and topology
235589;CAMA;https://www.epfl.ch/labs/cama;;Mathematical analysis
121845;CCLAB;https://www.epfl.ch/labs/cclab;;Structure and materials
100810;CEAT;https://www.epfl.ch/labs/ceat;;Territory and society
141288;CEMI;https://www.epfl.ch/labs/cemi;;Management of innovation|Innovation policy|Intellectual property rights policy and regulation|Information society and digitalization policies and regulation|Technology and public policy
174686;SFI-LL;https://www.epfl.ch/labs/cfi;;Asset Pricing and Financial Markets|Financial Institutions and Regulation
105611;LMS;https://www.epfl.ch/labs/chaire-gaz-naturel;;Geosystems and natural resources
106690;LMS;https://www.epfl.ch/labs/chaire-gaz-naturel;;Geosystems and natural resources
155704;CHILI;https://www.epfl.ch/labs/chili;;Human-computer interaction (HCI)|Education technology & research|Robotics
190693;CLSE;https://www.epfl.ch/labs/clse;;Micro and nanosystems|Personalized health
184705;CNPA;https://www.epfl.ch/labs/cnpa;;Art and expression|Project and design
235586;COSMO;https://www.epfl.ch/labs/cosmo;;Advanced manufacturing|Data and network sciences
220184;UPCOURTINE;https://www.epfl.ch/labs/courtine-lab;;Humans|Motor control|Neurotechnology|Primates|Translational research
109250;CSEA;https://www.epfl.ch/labs/csea;;Computational chemistry|Physical chemistry|Renewable energy|Atomic and molecular physics|Computational physics|Condensed matter theory|Nanosciences|Surface physics and low-dimensional systems|Theoretical Physics
213189;SFI-PCD;https://www.epfl.ch/labs/csf;;Asset Pricing and Financial Markets|Financial Technology|Financial Institutions and Regulation
196224;CSF;https://www.epfl.ch/labs/csf;;Asset Pricing and Financial Markets|Financial Technology|Financial Institutions and Regulation
